effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,slot,summary,defindex,usd_price,key_low,key_high,key_mid,item_type,has_price
90,Death at Dusk,Tsarboosh,3690.69,56–73 keys,misc,Level 1-100 Hat,30081,112.57,56.0,73.0,64.5,cosmetic,True
90,Death at Dusk,Pyro's Boron Beanie,3547.64,62 keys,misc,Level 1-100 Hat,30040,108.2,62.0,62.0,62.0,cosmetic,True
90,Death at Dusk,Hottie's Hoodie,3490.42,55–67 keys,misc,Level 1-100 Hood,377,106.46,55.0,67.0,61.0,cosmetic,True
90,Death at Dusk,Das Naggenvatcher,3433.2,60 keys,misc,Level 1-100 Hat,30109,104.71,60.0,60.0,60.0,cosmetic,True
90,Death at Dusk,Toy Soldier,3433.2,60 keys,misc,Level 1-100 Hat,30316,104.71,60.0,60.0,60.0,cosmetic,True
90,Death at Dusk,Shooter's Tin Topi,3404.59,58–61 keys,misc,Level 1-100 Hat,30005,103.84,58.0,61.0,59.5,cosmetic,True
90,Death at Dusk,Electric Escorter,3261.54,57 keys,misc,Level 1-100 Hat,30025,99.48,57.0,57.0,57.0,cosmetic,True
90,Death at Dusk,Familiar Fez,3261.54,55–59 keys,misc,Level 1-100 Hat,223,99.48,55.0,59.0,57.0,cosmetic,True
90,Death at Dusk,Pugilist's Protector,3204.32,56 keys,misc,Level 1-100 Headgear,246,97.73,56.0,56.0,56.0,cosmetic,True
90,Death at Dusk,Birdcage,3147.1,55 keys,misc,Level 10 Hat,615,95.99,55.0,55.0,55.0,cosmetic,True
90,Death at Dusk,Noble Nickel Amassment of Hats,3147.1,55 keys,misc,Level 1-100 Hat,30006,95.99,55.0,55.0,55.0,cosmetic,True
90,Death at Dusk,Handyman's Handle,3089.88,54 keys,misc,Level 1-100 Hat,253,94.24,54.0,54.0,54.0,cosmetic,True
90,Death at Dusk,Medic's Mountain Cap,3089.88,54 keys,misc,Level 1-100 Hat,381,94.24,54.0,54.0,54.0,cosmetic,True
90,Death at Dusk,Cadaver's Cranium,3032.66,53 keys,misc,Level 31 Hat,290,92.5,53.0,53.0,53.0,cosmetic,True
90,Death at Dusk,Brigade Helm,2946.83,46–57 keys,misc,Level 1-100 Helmet,105,89.88,46.0,57.0,51.5,cosmetic,True
90,Death at Dusk,Pampered Pyro,2918.22,51 keys,misc,Level 1-100 Towel,30139,89.01,51.0,51.0,51.0,cosmetic,True
90,Death at Dusk,Connoisseur's Cap,2861.0,50 keys,misc,Level 1-100 Hat,394,87.26,50.0,50.0,50.0,cosmetic,True
90,Death at Dusk,Gilded Guard,2861.0,50 keys,misc,Level 1-100 Helmet,1093,87.26,50.0,50.0,50.0,cosmetic,True
90,Death at Dusk,Counterfeit Billycock,2803.78,49 keys,misc,Level 10 Hat,602,85.52,49.0,49.0,49.0,cosmetic,True
90,Death at Dusk,Stout Shako,2803.78,38–60 keys,misc,Level 1-100 Hat,251,85.52,38.0,60.0,49.0,cosmetic,True
90,Death at Dusk,Bombing Run,2775.17,42–55 keys,misc,Level 1-100 Helmet,249,84.64,42.0,55.0,48.5,cosmetic,True
90,Death at Dusk,Scotch Bonnet,2632.12,46 keys,misc,Level 1-100 Headgear,306,80.28,46.0,46.0,46.0,cosmetic,True
90,Death at Dusk,Cloud Crasher,2574.9,45 keys,misc,Level 1-100 Helmet,30071,78.53,45.0,45.0,45.0,cosmetic,True
90,Death at Dusk,Respectless Rubber Glove,2574.9,45 keys,misc,Level 1-100 Hat,102,78.53,45.0,45.0,45.0,cosmetic,True
90,Death at Dusk,Big Chief,2517.68,44 keys,misc,Level 1-100 Hat,309,76.79,44.0,44.0,44.0,cosmetic,True
90,Death at Dusk,Bootleg Base Metal Billycock,2346.02,37–45 keys,misc,Level 1-100 Hat,30047,71.55,37.0,45.0,41.0,cosmetic,True
90,Death at Dusk,Gentleman's Ushanka,2288.8,40 keys,misc,Level 1-100 Hat,778,69.81,40.0,40.0,40.0,cosmetic,True
90,Death at Dusk,Napoleon Complex,2288.8,40 keys,misc,Level 1-100 Hat,30360,69.81,40.0,40.0,40.0,cosmetic,True
90,Death at Dusk,Tartan Spartan,2260.19,38–41 keys,misc,Level 1-100 Helmet,30106,68.94,38.0,41.0,39.5,cosmetic,True
90,Death at Dusk,Vintage Merryweather,2231.58,38–40 keys,misc,Level 1-100 Helmet,182,68.06,38.0,40.0,39.0,cosmetic,True
90,Death at Dusk,Hard Counter,2059.92,36 keys,misc,Level 1-100 Hat,254,62.83,36.0,36.0,36.0,cosmetic,True
90,Death at Dusk,Sultan's Ceremonial,2059.92,36 keys,misc,Level 1-100 Hat,403,62.83,36.0,36.0,36.0,cosmetic,True
90,Death at Dusk,Coupe D'isaster,2002.7,35 keys,misc,Level 1-100 Hair,330,61.08,35.0,35.0,35.0,cosmetic,True
90,Death at Dusk,Tam O' Shanter,2002.7,35 keys,misc,Level 1-100 Hat,480,61.08,35.0,35.0,35.0,cosmetic,True
90,Death at Dusk,Brain Bucket,1888.26,32–34 keys,misc,Level 1-100 Hat,434,57.59,32.0,34.0,33.0,cosmetic,True
90,Death at Dusk,Trash Man,1831.04,32 keys,misc,Level 1-100 Hat,30346,55.85,32.0,32.0,32.0,cosmetic,True
90,Death at Dusk,Prancer's Pride,1802.43,28–35 keys,misc,Level 1-100 Hat,318,54.97,28.0,35.0,31.5,cosmetic,True
90,Death at Dusk,Stately Steel Toe,1773.82,31 keys,misc,Level 1-100 Hat,481,54.1,31.0,31.0,31.0,cosmetic,True
90,Death at Dusk,Carouser's Capotain,1716.6,30 keys,misc,Level 1-100 Hat,259,52.36,30.0,30.0,30.0,cosmetic,True
90,Death at Dusk,Katyusha,1687.99,27–32 keys,misc,Level 1-100 Hat,30094,51.48,27.0,32.0,29.5,cosmetic,True
90,Death at Dusk,Dead Cone,1659.38,27–31 keys,misc,Level 1-100 Hat,435,50.61,27.0,31.0,29.0,cosmetic,True
90,Death at Dusk,Pure Tin Capotain,1287.45,20–25 keys,misc,Level 1-100 Hat,30021,39.27,20.0,25.0,22.5,cosmetic,True
307,Otherworldly Weather,Wandering Wraith,120162.0,2100 keys,misc,Level 1-100 Hat,31221,3664.94,2100.0,2100.0,2100.0,cosmetic,True
307,Otherworldly Weather,Jungle Wreath,48637.0,850 keys,misc,Level 1-100 Hat,30882,1483.43,850.0,850.0,850.0,cosmetic,True
307,Otherworldly Weather,Hunter in Darkness,30898.8,410–670 keys,misc,Level 1-100 Hat,30877,942.41,410.0,670.0,540.0,cosmetic,True
307,Otherworldly Weather,Alakablamicon,22888.0,400 keys,misc,Level 1-100 Hat,31215,698.08,400.0,400.0,400.0,cosmetic,True
307,Otherworldly Weather,Close Quarters Cover,22888.0,400 keys,misc,Level 1-100 Hair,31378,698.08,400.0,400.0,400.0,cosmetic,True
307,Otherworldly Weather,Starboard Crusader,21171.4,370 keys,misc,Level 1-100 Hat,30981,645.73,370.0,370.0,370.0,cosmetic,True
307,Otherworldly Weather,Blast Defense,18310.4,320 keys,misc,Level 1-100 Headgear,30863,558.47,320.0,320.0,320.0,cosmetic,True
307,Otherworldly Weather,A Hat to Kill For,16822.68,294 keys,misc,Level 1-100 Hat,30753,513.09,294.0,294.0,294.0,cosmetic,True
307,Otherworldly Weather,Pithy Professional,15735.5,275 keys,misc,Level 1-100 Hat,30915,479.93,275.0,275.0,275.0,cosmetic,True
307,Otherworldly Weather,Field Practice,15449.4,270 keys,misc,Level 1-100 Headgear,30862,471.21,270.0,270.0,270.0,cosmetic,True
307,Otherworldly Weather,Mean Captain,13446.7,220–250 keys,misc,Level 1-100 Hat,31385,410.12,220.0,250.0,235.0,cosmetic,True
307,Otherworldly Weather,Cool Capuchon,11444.0,200 keys,misc,Level 1-100 Hood,31029,349.04,200.0,200.0,200.0,cosmetic,True
307,Otherworldly Weather,Sky High Fly Guy,11444.0,200 keys,misc,Level 1-100 Hat,30984,349.04,200.0,200.0,200.0,cosmetic,True
307,Otherworldly Weather,Sightseer,11157.9,195 keys,misc,Level 1-100 Hat,31404,340.32,195.0,195.0,195.0,cosmetic,True
307,Otherworldly Weather,Beanie the All-Gnawing,10442.65,175–190 keys,misc,Level 1-100 Hat,31212,318.5,175.0,190.0,182.5,cosmetic,True
307,Otherworldly Weather,King Cardbeard,9269.64,162 keys,misc,Level 1-100 Hat,31130,282.72,162.0,162.0,162.0,cosmetic,True
307,Otherworldly Weather,Polar Bear,8869.1,155 keys,misc,Level 1-100 Hat,30964,270.51,155.0,155.0,155.0,cosmetic,True
307,Otherworldly Weather,Brimmed Bootlegger,8583.0,150 keys,misc,Level 1-100 Hat,31366,261.78,150.0,150.0,150.0,cosmetic,True
307,Otherworldly Weather,Puffy Polar Cap,8583.0,150 keys,misc,Level 1-100 Hat,30958,261.78,150.0,150.0,150.0,cosmetic,True
307,Otherworldly Weather,Partizan,8296.9,145 keys,misc,Level 1-100 Hat,31329,253.06,145.0,145.0,145.0,cosmetic,True
307,Otherworldly Weather,A Handsome Handy Thing,8010.8,140 keys,misc,Level 1-100 Handsome Hand,31129,244.33,140.0,140.0,140.0,cosmetic,True
307,Otherworldly Weather,Cleaner's Cap,6866.4,120 keys,misc,Level 1-100 Hat,31376,209.43,120.0,120.0,120.0,cosmetic,True
307,Otherworldly Weather,Warhood,6580.3,115 keys,misc,Level 1-100 Hood,30866,200.7,115.0,115.0,115.0,cosmetic,True
307,Otherworldly Weather,Mann-O-War,6008.1,105 keys,misc,Level 1-100 Hat,31008,183.25,105.0,105.0,105.0,cosmetic,True
307,Otherworldly Weather,Spooky Head-Bouncers,5722.0,100 keys,misc,Level 1-100 Hat,31209,174.52,100.0,100.0,100.0,cosmetic,True
307,Otherworldly Weather,El Mostacho,4749.26,83 keys,misc,Level 1-100 Hat,31074,144.85,83.0,83.0,83.0,cosmetic,True
307,Otherworldly Weather,Ludicrously Lunatic Lunon Fedora,3890.96,59–77 keys,misc,Level 1-100 Hat,31383,118.67,59.0,77.0,68.0,cosmetic,True
307,Otherworldly Weather,Airdog,3433.2,60 keys,misc,Level 1-100 Helmet,30767,104.71,60.0,60.0,60.0,cosmetic,True
307,Otherworldly Weather,Archer's Sterling,3147.1,55 keys,misc,Level 1-100 Helmet,30874,95.99,55.0,55.0,55.0,cosmetic,True
307,Otherworldly Weather,Blast Bowl,2717.95,38–57 keys,misc,Level 1-100 Helmet,31371,82.9,38.0,57.0,47.5,cosmetic,True
307,Otherworldly Weather,Thunder Dome,1888.26,33 keys,misc,Level 1-100 Helmet,31391,57.59,33.0,33.0,33.0,cosmetic,True
307,Otherworldly Weather,Dell Dynamic,1802.43,29–34 keys,misc,Level 1-100 Helmet,31394,54.97,29.0,34.0,31.5,cosmetic,True
307,Otherworldly Weather,Bare Bear Bones,,,misc,Level 1-100 Hat,31402,,,,,cosmetic,False
307,Otherworldly Weather,Plaid Lad,,,misc,Level 1-100 Hat,31341,,,,,cosmetic,False
307,Otherworldly Weather,Soft Hard Hat,,,misc,Level 1-100 Hat,31331,,,,,cosmetic,False
63,Phosphorous,Virtual Viewfinder,188826.0,3300 keys,misc,Level 1-100 Headset,30140,5759.19,3300.0,3300.0,3300.0,cosmetic,True
63,Phosphorous,Pyromancer's Mask,100993.3,1765 keys,misc,Level 1-100 Mask,316,3080.3,1765.0,1765.0,1765.0,cosmetic,True
63,Phosphorous,Blighted Beak,94413.0,1650 keys,misc,Level 1-100 Mask,315,2879.6,1650.0,1650.0,1650.0,cosmetic,True
63,Phosphorous,Exquisite Rack,94413.0,1650 keys,misc,Level 1-100 Cosmetic Item,339,2879.6,1650.0,1650.0,1650.0,cosmetic,True
63,Phosphorous,Villain's Veil,85830.0,1500 keys,misc,Level 1-100 Bandana,393,2617.82,1500.0,1500.0,1500.0,cosmetic,True
63,Phosphorous,Crone's Dome,73413.26,1283 keys,misc,Level 1-100 Hat,920,2239.1,1283.0,1283.0,1283.0,cosmetic,True
63,Phosphorous,Soldered Sensei,51498.0,900 keys,misc,Level 1-100 Hat,30004,1570.69,900.0,900.0,900.0,cosmetic,True
63,Phosphorous,Pencil Pusher,46920.4,820 keys,misc,Level 10 Hair,605,1431.07,820.0,820.0,820.0,cosmetic,True
63,Phosphorous,Brainiac Hairpiece,43487.2,760 keys,misc,Level 1-100 Facial Hair,590,1326.36,760.0,760.0,760.0,cosmetic,True
63,Phosphorous,Killer Exclusive,37193.0,650 keys,misc,Level 10 Hat,538,1134.39,650.0,650.0,650.0,cosmetic,True
63,Phosphorous,Master's Yellow Belt,35762.5,625 keys,misc,Level 1-100 Hat,110,1090.76,625.0,625.0,625.0,cosmetic,True
63,Phosphorous,Swagman's Swatter,25749.0,450 keys,misc,Level 10 Hat,626,785.34,450.0,450.0,450.0,cosmetic,True
63,Phosphorous,Le Party Phantom,25176.8,440 keys,misc,Level 1-100 Mask,337,767.89,440.0,440.0,440.0,cosmetic,True
63,Phosphorous,Killer's Kabuto,22888.0,400 keys,misc,Level 1-100 Helmet,152,698.08,400.0,400.0,400.0,cosmetic,True
63,Phosphorous,Your Worst Nightmare,22659.12,396 keys,misc,Level 10 Hair,600,691.1,396.0,396.0,396.0,cosmetic,True
63,Phosphorous,Tough Stuff Muffs,18310.4,320 keys,misc,Level 1-100 Hat,984,558.47,320.0,320.0,320.0,cosmetic,True
63,Phosphorous,Cosa Nostra Cap,18253.18,319 keys,misc,Level 1-100 Hat,459,556.72,319.0,319.0,319.0,cosmetic,True
63,Phosphorous,Team Captain,17566.54,307 keys,misc,Level 1-100 Hat,378,535.78,307.0,307.0,307.0,cosmetic,True
63,Phosphorous,Brotherhood of Arms,17166.0,300 keys,misc,Level 1-100 Hat,30066,523.56,300.0,300.0,300.0,cosmetic,True
63,Phosphorous,Cotton Head,17166.0,300 keys,misc,Level 1-100 Hat,30175,523.56,300.0,300.0,300.0,cosmetic,True
63,Phosphorous,Hat with No Name,17166.0,300 keys,misc,Level 10 Hat,631,523.56,300.0,300.0,300.0,cosmetic,True
63,Phosphorous,Galvanized Gibus,16736.85,285–300 keys,misc,Level 1-100 Hat,30003,510.47,285.0,300.0,292.5,cosmetic,True
63,Phosphorous,Winter Woodsman,15735.5,275 keys,misc,Level 1-100 Hat,30549,479.93,275.0,275.0,275.0,cosmetic,True
63,Phosphorous,Crown of the Old Kingdom,15163.3,265 keys,misc,Level 1-100 Hat,30567,462.48,265.0,265.0,265.0,cosmetic,True
63,Phosphorous,Head Warmer,14877.2,260 keys,misc,Level 1-100 Hat,644,453.75,260.0,260.0,260.0,cosmetic,True
63,Phosphorous,Black Watch,14591.1,255 keys,misc,Level 1-100 Hat,30105,445.03,255.0,255.0,255.0,cosmetic,True
63,Phosphorous,Lucky Shot,14333.61,241–260 keys,misc,Level 1-100 Helmet,701,437.18,241.0,260.0,250.5,cosmetic,True
63,Phosphorous,Anger,14305.0,250 keys,misc,Level 10 Hood,518,436.3,250.0,250.0,250.0,cosmetic,True
63,Phosphorous,Backwards Ballcap,14305.0,250 keys,misc,Level 10 Hat,617,436.3,250.0,250.0,250.0,cosmetic,True
63,Phosphorous,Prince Tavish's Crown,14305.0,250 keys,misc,Level 1-100 Hat,342,436.3,250.0,250.0,250.0,cosmetic,True
63,Phosphorous,Sergeant's Drill Hat,14305.0,250 keys,misc,Level 1-100 Hat,183,436.3,250.0,250.0,250.0,cosmetic,True
63,Phosphorous,Surgeon's Stahlhelm,14305.0,250 keys,misc,Level 10 Helmet,616,436.3,250.0,250.0,250.0,cosmetic,True
63,Phosphorous,Brown Bomber,14018.9,245 keys,misc,Level 1-100 Hat,671,427.58,245.0,245.0,245.0,cosmetic,True
63,Phosphorous,Stainless Pot,12931.72,226 keys,misc,Level 1-100 Hat,98,394.42,226.0,226.0,226.0,cosmetic,True
63,Phosphorous,Détective Noir,12874.5,225 keys,misc,Level 1-100 Hat,319,392.67,225.0,225.0,225.0,cosmetic,True
63,Phosphorous,Bonk Helm,12588.4,220 keys,misc,Level 1-100 Helmet,106,383.95,220.0,220.0,220.0,cosmetic,True
63,Phosphorous,Triboniophorus Tyrannus,12302.3,215 keys,misc,Level 1-100 Mascot,151,375.22,215.0,215.0,215.0,cosmetic,True
63,Phosphorous,Hound Dog,12016.2,210 keys,misc,Level 1-100 Hair,145,366.49,210.0,210.0,210.0,cosmetic,True
63,Phosphorous,Vintage Tyrolean,12016.2,210 keys,misc,Level 1-100 Hat,101,366.49,210.0,210.0,210.0,cosmetic,True
63,Phosphorous,War Pig,11730.1,205 keys,misc,Level 1-100 Headgear,829,357.77,205.0,205.0,205.0,cosmetic,True
63,Phosphorous,Armored Authority,11615.66,192–214 keys,misc,Level 1-100 Helmet,445,354.28,192.0,214.0,203.0,cosmetic,True
63,Phosphorous,Company Man,11444.0,200 keys,misc,Level 10 Hat,523,349.04,200.0,200.0,200.0,cosmetic,True
63,Phosphorous,Deep Cover Operator,11444.0,200 keys,misc,Level 1-100 Hat,30375,349.04,200.0,200.0,200.0,cosmetic,True
63,Phosphorous,Familiar Fez,11444.0,200 keys,misc,Level 1-100 Hat,223,349.04,200.0,200.0,200.0,cosmetic,True
63,Phosphorous,Glengarry Bonnet,11444.0,200 keys,misc,Level 1-100 Hat,100,349.04,200.0,200.0,200.0,cosmetic,True
63,Phosphorous,Reggaelator,11444.0,200 keys,misc,Level 1-100 Hat,390,349.04,200.0,200.0,200.0,cosmetic,True
63,Phosphorous,Troublemaker's Tossle Cap,11444.0,200 keys,misc,Level 1-100 Hat,150,349.04,200.0,200.0,200.0,cosmetic,True
63,Phosphorous,Front Runner,11157.9,195 keys,misc,Level 1-100 Hat,760,340.32,195.0,195.0,195.0,cosmetic,True
63,Phosphorous,Brigade Helm,11014.85,185–200 keys,misc,Level 1-100 Helmet,105,335.95,185.0,200.0,192.5,cosmetic,True
63,Phosphorous,Scotsman's Stove Pipe,10585.7,185 keys,misc,Level 1-100 Hat,120,322.86,185.0,185.0,185.0,cosmetic,True
63,Phosphorous,Screamin' Eagle,10585.7,185 keys,misc,Level 1-100 Hat,30548,322.86,185.0,185.0,185.0,cosmetic,True
63,Phosphorous,Wraith Wrap,10585.7,185 keys,misc,Level 1-100 Apparel,937,322.86,185.0,185.0,185.0,cosmetic,True
63,Phosphorous,Conjurer's Cowl,10299.6,180 keys,misc,Level 1-100 Hood,465,314.14,180.0,180.0,180.0,cosmetic,True
63,Phosphorous,Flipped Trilby,10299.6,180 keys,misc,Level 1-100 Hat,324,314.14,180.0,180.0,180.0,cosmetic,True
63,Phosphorous,Ye Olde Baker Boy,10299.6,180 keys,misc,Level 1-100 Hat,107,314.14,180.0,180.0,180.0,cosmetic,True
63,Phosphorous,Prancer's Pride,9727.4,170 keys,misc,Level 1-100 Hat,318,296.69,170.0,170.0,170.0,cosmetic,True
63,Phosphorous,Trencher's Topper,9555.74,167 keys,misc,Level 1-100 Helmet,30336,291.45,167.0,167.0,167.0,cosmetic,True
63,Phosphorous,Soldier's Slope Scopers,9498.52,166 keys,misc,Level 1-100 Hat,980,289.7,166.0,166.0,166.0,cosmetic,True
63,Phosphorous,A Rather Festive Tree,9441.3,165 keys,misc,Level 1-100 Hat,341,287.96,165.0,165.0,165.0,cosmetic,True
63,Phosphorous,Data Mining Light,9441.3,165 keys,misc,Level 1-100 Helmet,30051,287.96,165.0,165.0,165.0,cosmetic,True
63,Phosphorous,Hottie's Hoodie,9441.3,165 keys,misc,Level 1-100 Hood,377,287.96,165.0,165.0,165.0,cosmetic,True
63,Phosphorous,Liquidator's Lid,9155.2,160 keys,misc,Level 1-100 Hat,779,279.23,160.0,160.0,160.0,cosmetic,True
63,Phosphorous,Executioner,8869.1,155 keys,misc,Level 1-100 Hat,921,270.51,155.0,155.0,155.0,cosmetic,True
63,Phosphorous,Hustler's Hallmark,8869.1,155 keys,misc,Level 1-100 Hat,146,270.51,155.0,155.0,155.0,cosmetic,True
63,Phosphorous,Whoopee Cap,8869.1,155 keys,misc,Level 1-100 Hat,174,270.51,155.0,155.0,155.0,cosmetic,True
63,Phosphorous,Danger,8583.0,150 keys,misc,Level 1-100 Apparel,30420,261.78,150.0,150.0,150.0,cosmetic,True
63,Phosphorous,Lord Cockswain's Pith Helmet,8583.0,150 keys,misc,Level 1-100 Headgear,439,261.78,150.0,150.0,150.0,cosmetic,True
63,Phosphorous,Dragonborn Helmet,7724.7,135 keys,misc,Level 10 Helmet,517,235.6,135.0,135.0,135.0,cosmetic,True
63,Phosphorous,Full Metal Drill Hat,7724.7,135 keys,misc,Level 1-100 Hat,30026,235.6,135.0,135.0,135.0,cosmetic,True
63,Phosphorous,Engineer's Cap,7152.5,125 keys,misc,Level 1-100 Hat,95,218.15,125.0,125.0,125.0,cosmetic,True
63,Phosphorous,Gentleman's Gatsby,7152.5,125 keys,misc,Level 1-100 Hat,184,218.15,125.0,125.0,125.0,cosmetic,True
63,Phosphorous,Grenadier's Softcap,7152.5,125 keys,misc,Level 1-100 Hat,227,218.15,125.0,125.0,125.0,cosmetic,True
63,Phosphorous,Otolaryngologist's Mirror,7152.5,125 keys,misc,Level 1-100 Hat,104,218.15,125.0,125.0,125.0,cosmetic,True
63,Phosphorous,Charmer's Chapeau,7009.45,109–136 keys,misc,Level 1-100 Hat,397,213.79,109.0,136.0,122.5,cosmetic,True
63,Phosphorous,Attendant,6866.4,120 keys,misc,Level 1-100 Hat,213,209.43,120.0,120.0,120.0,cosmetic,True
63,Phosphorous,Employee of the Mmmph,6866.4,120 keys,misc,Level 1-100 Hat,30416,209.43,120.0,120.0,120.0,cosmetic,True
63,Phosphorous,Fed-Fightin' Fedora,6866.4,120 keys,misc,Level 1-100 Hat,780,209.43,120.0,120.0,120.0,cosmetic,True
63,Phosphorous,Berliner's Bucket Helm,6580.3,115 keys,misc,Level 1-100 Helmet,303,200.7,115.0,115.0,115.0,cosmetic,True
63,Phosphorous,Cloud Crasher,6580.3,115 keys,misc,Level 1-100 Helmet,30071,200.7,115.0,115.0,115.0,cosmetic,True
63,Phosphorous,Heavy Duty Rag,6580.3,115 keys,misc,Level 1-100 Bandana,185,200.7,115.0,115.0,115.0,cosmetic,True
63,Phosphorous,Human Cannonball,6580.3,115 keys,misc,Level 1-100 Helmet,817,200.7,115.0,115.0,115.0,cosmetic,True
63,Phosphorous,Private Eye,6580.3,80–150 keys,misc,Level 1-100 Hat,388,200.7,80.0,150.0,115.0,cosmetic,True
63,Phosphorous,Modest Pile of Hat,6380.03,107–116 keys,misc,Level 1-100 Hat,139,194.59,107.0,116.0,111.5,cosmetic,True
63,Phosphorous,Honcho's Headgear,6294.2,110 keys,misc,Level 1-100 Hat,391,191.97,110.0,110.0,110.0,cosmetic,True
63,Phosphorous,Ol' Geezer,6294.2,110 keys,misc,Level 1-100 Hat,399,191.97,110.0,110.0,110.0,cosmetic,True
63,Phosphorous,Razor Cut,6294.2,110 keys,misc,Level 1-100 Hat,30393,191.97,110.0,110.0,110.0,cosmetic,True
63,Phosphorous,Ze Goggles,6294.2,110 keys,misc,Level 1-100 Glasses,177,191.97,110.0,110.0,110.0,cosmetic,True
63,Phosphorous,Dread Hiding Hood,6122.54,107 keys,misc,Level 1-100 Hood,1095,186.74,107.0,107.0,107.0,cosmetic,True
63,Phosphorous,Bubble Pipe,6008.1,105 keys,misc,Level 1-100 Helmet,597,183.25,105.0,105.0,105.0,cosmetic,True
63,Phosphorous,Dr's Dapper Topper,6008.1,105 keys,misc,Level 1-100 Hat,252,183.25,105.0,105.0,105.0,cosmetic,True
63,Phosphorous,Bunsen Brave,5893.1147540984,101.83–104.15 keys,misc,Level 1-100 Hat,30054,,101.83,104.15,102.99000000000001,cosmetic,True
63,Phosphorous,Connoisseur's Cap,5836.44,102 keys,misc,Level 1-100 Hat,394,178.01,102.0,102.0,102.0,cosmetic,True
63,Phosphorous,Cyborg Stunt Helmet,5722.0,100 keys,misc,Level 1-100 Helmet,30024,174.52,100.0,100.0,100.0,cosmetic,True
63,Phosphorous,Furious Fukaamigasa,5722.0,100 keys,misc,Level 1-100 Hat,395,174.52,100.0,100.0,100.0,cosmetic,True
63,Phosphorous,Milkman,5722.0,100 keys,misc,Level 1-100 Hat,219,174.52,100.0,100.0,100.0,cosmetic,True
63,Phosphorous,Modest Metal Pile of Scrap,5722.0,100 keys,misc,Level 1-100 Hat,30001,174.52,100.0,100.0,100.0,cosmetic,True
63,Phosphorous,Pomade Prince,5722.0,100 keys,misc,Level 1-100 Hair,30428,174.52,100.0,100.0,100.0,cosmetic,True
63,Phosphorous,Safe'n'Sound,5722.0,100 keys,misc,Level 1-100 Hat,178,174.52,100.0,100.0,100.0,cosmetic,True
63,Phosphorous,L'Inspecteur,5550.34,97 keys,misc,Level 10 Hat,622,169.29,97.0,97.0,97.0,cosmetic,True
63,Phosphorous,Barnstormer,5435.9,95 keys,misc,Level 1-100 Hat,988,165.79,95.0,95.0,95.0,cosmetic,True
63,Phosphorous,Tam O' Shanter,5435.9,80–110 keys,misc,Level 1-100 Hat,480,165.79,80.0,110.0,95.0,cosmetic,True
63,Phosphorous,Gym Rat,5264.24,92 keys,misc,Level 10 Hair,613,160.56,92.0,92.0,92.0,cosmetic,True
63,Phosphorous,Big Country,5149.8,90 keys,misc,Level 1-100 Hair,382,157.07,90.0,90.0,90.0,cosmetic,True
63,Phosphorous,Birdcage,5149.8,90 keys,misc,Level 10 Hat,615,157.07,90.0,90.0,90.0,cosmetic,True
63,Phosphorous,Valley Forge,5149.8,90 keys,misc,Level 1-100 Hat,30114,157.07,90.0,90.0,90.0,cosmetic,True
63,Phosphorous,Conquistador,5121.19,79–100 keys,misc,Level 1-100 Helmet,721,156.2,79.0,100.0,89.5,cosmetic,True
63,Phosphorous,Horrific Headsplitter,5092.58,89 keys,misc,Level 31 Hat,291,155.32,89.0,89.0,89.0,cosmetic,True
63,Phosphorous,Sole Mate,5063.97,71–106 keys,misc,Level 1-100 Hat,30355,154.45,71.0,106.0,88.5,cosmetic,True
63,Phosphorous,Counterfeit Billycock,5035.36,88 keys,misc,Level 10 Hat,602,153.58,88.0,88.0,88.0,cosmetic,True
63,Phosphorous,Samur-Eye,5006.75,87–88 keys,misc,Level 1-100 Helmet,359,152.71,87.0,88.0,87.5,cosmetic,True
63,Phosphorous,Copper's Hard Top,4978.14,87 keys,misc,Level 1-100 Helmet,478,151.83,87.0,87.0,87.0,cosmetic,True
63,Phosphorous,Caribbean Conqueror,4863.7,85 keys,misc,Level 1-100 Hat,30116,148.34,85.0,85.0,85.0,cosmetic,True
63,Phosphorous,Hot Dogger,4863.7,85 keys,misc,Level 10 Hat,614,148.34,85.0,85.0,85.0,cosmetic,True
63,Phosphorous,German Gonzila,4577.6,80 keys,misc,Level 1-100 Hat,323,139.62,80.0,80.0,80.0,cosmetic,True
63,Phosphorous,Magistrate's Mullet,4577.6,80 keys,misc,Level 1-100 Hair,147,139.62,80.0,80.0,80.0,cosmetic,True
63,Phosphorous,Metal Slug,4577.6,80 keys,misc,Level 1-100 Hat,30028,139.62,80.0,80.0,80.0,cosmetic,True
63,Phosphorous,Hermes,4484.9180327869,78.38 keys,misc,Level 10 Hat,633,,78.38,78.38,78.38,cosmetic,True
