effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex
45,Harvest Moon,Big Chief,27751.7,485 keys,"27,751.70 ref, $846.43",7,misc,Level 1-100 Hat,309
45,Harvest Moon,Outdoorsman,27465.6,480 keys,"27,465.60 ref, $837.70",1,misc,Level 10 Hat,603
45,Harvest Moon,Hunter in Darkness,26092.32,456 keys,"26,092.32 ref, $795.82",3,misc,Level 1-100 Hat,30877
45,Harvest Moon,Human Cannonball,25749,450 keys,"25,749.00 ref, $785.34",3,misc,Level 1-100 Helmet,817
45,Harvest Moon,Outta Sight,25749,450 keys,"25,749.00 ref, $785.34",1,misc,Level 1-100 Hat,30628
45,Harvest Moon,Western Wear,25749,450 keys,"25,749.00 ref, $785.34",4,misc,Level 1-100 Hat,379
45,Harvest Moon,Bubble Pipe,25212.459016393,440.62 keys,"25,212.46 ref, 440.62 keys",1,misc,Level 1-100 Helmet,597
45,Harvest Moon,Brain Bucket,25176.8,440 keys,"25,176.80 ref, $767.89",3,misc,Level 1-100 Hat,434
45,Harvest Moon,Napper's Respite,25176.8,440 keys,"25,176.80 ref, $767.89",2,misc,Level 1-100 Hat,248
45,Harvest Moon,Belgian Detective,24604.6,430 keys,"24,604.60 ref, $750.44",2,misc,Level 1-100 Hat,30128
45,Harvest Moon,Private Eye,24604.6,430 keys,"24,604.60 ref, $750.44",1,misc,Level 1-100 Hat,388
45,Harvest Moon,Waxy Wayfinder,24318.5,425 keys,"24,318.50 ref, $741.71",2,misc,Level 1-100 Hat,753
45,Harvest Moon,Helmet without a Home,24032.4,420 keys,"24,032.40 ref, $732.99",1,misc,Level 1-100 Helmet,732
45,Harvest Moon,Reggaelator,24032.4,420 keys,"24,032.40 ref, $732.99",2,misc,Level 1-100 Hat,390
45,Harvest Moon,Shooter's Sola Topi,23631.86,401–425 keys,"23,631.86 ref, $720.77",5,misc,Level 1-100 Helmet,158
45,Harvest Moon,Condor Cap,23174.1,405 keys,"23,174.10 ref, $706.81",1,misc,Level 1-100 Hat,30553
45,Harvest Moon,Buccaneer's Bicorne,22888,400 keys,"22,888.00 ref, $698.08",2,misc,Level 10 Hat,607
45,Harvest Moon,Katyusha,22888,400 keys,"22,888.00 ref, $698.08",2,misc,Level 1-100 Hat,30094
45,Harvest Moon,Wing Mann,22888,400 keys,"22,888.00 ref, $698.08",1,misc,Level 1-100 Hat,30809
45,Harvest Moon,Hat with No Name,22487.46,393 keys,"22,487.46 ref, $685.87",2,misc,Level 10 Hat,631
45,Harvest Moon,Hound Dog,22029.7,385 keys,"22,029.70 ref, $671.91",3,misc,Level 1-100 Hair,145
45,Harvest Moon,Otolaryngologist's Mirror,21743.6,305–455 keys,"21,743.60 ref, $663.18",6,misc,Level 1-100 Hat,104
45,Harvest Moon,Tam O' Shanter,21743.6,380 keys,"21,743.60 ref, $663.18",4,misc,Level 1-100 Hat,480
45,Harvest Moon,Prussian Pickelhaube,21457.5,375 keys,"21,457.50 ref, $654.45",1,misc,Level 1-100 Helmet,50
45,Harvest Moon,Glengarry Bonnet,20742.25,325–400 keys,"20,742.25 ref, $632.64",6,misc,Level 1-100 Hat,100
45,Harvest Moon,One-Man Army,20742.25,345–380 keys,"20,742.25 ref, $632.64",3,misc,Level 10 Hair,601
45,Harvest Moon,Trash Man,20599.2,360 keys,"20,599.20 ref, $628.28",1,misc,Level 1-100 Hat,30346
45,Harvest Moon,Head Warmer,20027,350 keys,"20,027.00 ref, $610.82",2,misc,Level 1-100 Hat,644
45,Harvest Moon,Defiant Spartan,19740.9,340–350 keys,"19,740.90 ref, $602.10",2,misc,Level 1-100 Helmet,340
45,Harvest Moon,Shellmet,18882.6,330 keys,"18,882.60 ref, $575.92",2,misc,Level 1-100 Helmet,30897
45,Harvest Moon,Pugilist's Protector,18596.5,325 keys,"18,596.50 ref, $567.19",5,misc,Level 1-100 Headgear,246
45,Harvest Moon,Bear Necessities,17166,300 keys,"17,166.00 ref, $523.56",1,misc,Level 1-100 Spirit Animal,30122
45,Harvest Moon,Dragonborn Helmet,17166,300 keys,"17,166.00 ref, $523.56",4,misc,Level 10 Helmet,517
45,Harvest Moon,Noble Amassment of Hats,17166,300 keys,"17,166.00 ref, $523.56",2,misc,Level 1-100 Hat,137
45,Harvest Moon,Anger,16879.9,240–350 keys,"16,879.90 ref, $514.84",2,misc,Level 10 Hood,518
45,Harvest Moon,Professional's Panama,16593.8,290 keys,"16,593.80 ref, $506.11",2,misc,Level 1-100 Hat,109
45,Harvest Moon,Prancer's Pride,16307.7,250–320 keys,"16,307.70 ref, $497.38",4,misc,Level 1-100 Hat,318
45,Harvest Moon,Crocleather Slouch,15392.18,269 keys,"15,392.18 ref, $469.46",1,misc,Level 1-100 Hat,344
45,Harvest Moon,Connoisseur's Cap,15277.74,267 keys,"15,277.74 ref, $465.97",3,misc,Level 1-100 Hat,394
45,Harvest Moon,Backwards Ballcap,15020.25,255–270 keys,"15,020.25 ref, $458.12",6,misc,Level 10 Hat,617
45,Harvest Moon,Feathered Fiend,14877.2,260 keys,"14,877.20 ref, $453.75",1,misc,Level 1-100 Headgear,30903
45,Harvest Moon,Hermes,14591.1,240–270 keys,"14,591.10 ref, $445.03",2,misc,Level 10 Hat,633
45,Harvest Moon,Scotch Bonnet,14591.1,210–300 keys,"14,591.10 ref, $445.03",3,misc,Level 1-100 Headgear,306
45,Harvest Moon,Plumber's Cap,14533.88,254 keys,"14,533.88 ref, $443.28",0,misc,Level 1-100 Hat,30846
45,Harvest Moon,Commando Elite,14305,250 keys,"14,305.00 ref, $436.30",4,misc,Level 1-100 Helmet,30912
45,Harvest Moon,Large Luchador,14305,250 keys,"14,305.00 ref, $436.30",2,misc,Level 1-100 Mask,380
45,Harvest Moon,Ye Olde Baker Boy,14305,250 keys,"14,305.00 ref, $436.30",2,misc,Level 1-100 Hat,107
45,Harvest Moon,Nuke,13732.8,240 keys,"13,732.80 ref, $418.85",0,misc,Level 1-100 Hair,30885
45,Harvest Moon,Counterfeit Billycock,12588.4,210–230 keys,"12,588.40 ref, $383.95",2,misc,Level 10 Hat,602
45,Harvest Moon,Aztec Aggressor,12302.3,215 keys,"12,302.30 ref, $375.22",1,misc,Level 1-100 Headgear,30914
45,Harvest Moon,Backbiter's Billycock,12302.3,200–230 keys,"12,302.30 ref, $375.22",4,misc,Level 1-100 Hat,108
45,Harvest Moon,Trophy Belt,12299.344262295,193.73–236.17 keys,"12,299.34 ref, 214.95 keys",1,misc,Level 1-100 Hat,53
45,Harvest Moon,Texas Ten Gallon,12097.704918033,211.42 keys,"12,097.70 ref, 211.42 keys",3,misc,Level 1-100 Hat,94
45,Harvest Moon,Fed-Fightin' Fedora,12016.2,210 keys,"12,016.20 ref, $366.49",2,misc,Level 1-100 Hat,780
45,Harvest Moon,Magnificent Mongolian,12016.2,210 keys,"12,016.20 ref, $366.49",5,misc,Level 1-100 Hat,313
45,Harvest Moon,Le Party Phantom,11730.1,205 keys,"11,730.10 ref, $357.77",1,misc,Level 1-100 Mask,337
45,Harvest Moon,Your Worst Nightmare,11730.1,205 keys,"11,730.10 ref, $357.77",2,misc,Level 10 Hair,600
45,Harvest Moon,Lucky Shot,11444,200 keys,"11,444.00 ref, $349.04",1,misc,Level 1-100 Helmet,701
45,Harvest Moon,Rimmed Raincatcher,11444,200 keys,"11,444.00 ref, $349.04",5,misc,Level 1-100 Hat,216
45,Harvest Moon,Old Guadalajara,10929.02,191 keys,"10,929.02 ref, $333.34",3,misc,Level 1-100 Hat,247
45,Harvest Moon,Carouser's Capotain,10728.75,175–200 keys,"10,728.75 ref, $327.23",6,misc,Level 1-100 Hat,259
45,Harvest Moon,Front Runner,10213.77,170–187 keys,"10,213.77 ref, $311.52",2,misc,Level 1-100 Hat,760
45,Harvest Moon,Chieftain's Challenge,9326.86,140–186 keys,"9,326.86 ref, $284.47",2,misc,Level 1-100 Hat,250
45,Harvest Moon,Hustler's Hallmark,9298.25,150–175 keys,"9,298.25 ref, $283.60",2,misc,Level 1-100 Hat,146
45,Harvest Moon,Familiar Fez,8811.88,146–162 keys,"8,811.88 ref, $268.76",1,misc,Level 1-100 Hat,223
45,Harvest Moon,Smokey Sombrero,8640.22,151 keys,"8,640.22 ref, $263.53",1,misc,Level 1-100 Hat,30682
45,Harvest Moon,Hellmet,8583,150 keys,"8,583.00 ref, $261.78",1,misc,Level 1-100 Helmet,30708
45,Harvest Moon,Minnesota Slick,8583,150 keys,"8,583.00 ref, $261.78",1,misc,Level 1-100 Hair,30315
45,Harvest Moon,Tough Guy's Toque,8583,150 keys,"8,583.00 ref, $261.78",4,misc,Level 1-100 Hat,97
45,Harvest Moon,Liquidator's Lid,8010.8,140 keys,"8,010.80 ref, $244.33",2,misc,Level 1-100 Hat,779
45,Harvest Moon,Larrikin Robin,7724.7,135 keys,"7,724.70 ref, $235.60",1,misc,Level 1-100 Hat,314
45,Harvest Moon,Brigade Helm,7438.6,130 keys,"7,438.60 ref, $226.88",2,misc,Level 1-100 Helmet,105
45,Harvest Moon,Triboniophorus Tyrannus,7381.38,129 keys,"7,381.38 ref, $225.13",4,misc,Level 1-100 Mascot,151
45,Harvest Moon,Officer's Ushanka,7095.28,124 keys,"7,095.28 ref, $216.41",0,misc,Level 1-100 Hat,96
45,Harvest Moon,Stainless Pot,6866.4,100–140 keys,"6,866.40 ref, $209.43",3,misc,Level 1-100 Hat,98
45,Harvest Moon,Towering Titanium Pillar of Hats,6866.4,120 keys,"6,866.40 ref, $209.43",0,misc,Level 1-100 Hat,30008
45,Harvest Moon,Geisha Boy,6751.96,110–126 keys,"6,751.96 ref, $205.93",1,misc,Level 1-100 Hair,363
45,Harvest Moon,Madame Dixie,6743.2786885246,112.61–123.09 keys,"6,743.28 ref, 117.85 keys",3,misc,Level 1-100 Hat,321
45,Harvest Moon,Desert Marauder,6580.3,115 keys,"6,580.30 ref, $200.70",3,misc,Level 1-100 Hat,400
45,Harvest Moon,Furious Fukaamigasa,6408.64,112 keys,"6,408.64 ref, $195.46",3,misc,Level 1-100 Hat,395
45,Harvest Moon,Vintage Merryweather,6408.64,112 keys,"6,408.64 ref, $195.46",4,misc,Level 1-100 Helmet,182
45,Harvest Moon,Virtual Reality Headset,6294.2,110 keys,"6,294.20 ref, $191.97",3,misc,Level 10 Headset,628
45,Harvest Moon,Conquistador,6008.1,105 keys,"6,008.10 ref, $183.25",2,misc,Level 1-100 Helmet,721
45,Harvest Moon,Tippler's Tricorne,5722,100 keys,"5,722.00 ref, $174.52",1,misc,Level 1-100 Hat,179
45,Harvest Moon,Mining Light,5471.3114754098,81.96–109.28 keys,"5,471.31 ref, 95.62 keys",1,misc,Level 1-100 Cosmetic Item,48
45,Harvest Moon,Engineer's Cap,5435.9,95 keys,"5,435.90 ref, $165.79",4,misc,Level 1-100 Hat,95
45,Harvest Moon,Stout Shako,5378.68,88–100 keys,"5,378.68 ref, $164.05",1,misc,Level 1-100 Hat,251
45,Harvest Moon,Burning Bandana,5149.8,90 keys,"5,149.80 ref, $157.07",1,misc,Level 1-100 Bandana,30091
45,Harvest Moon,Nanobalaclava,4920.92,86 keys,"4,920.92 ref, $150.09",0,misc,Level 10 Hat,521
45,Harvest Moon,Flipped Trilby,4863.7,80–90 keys,"4,863.70 ref, $148.34",4,misc,Level 1-100 Hat,324
45,Harvest Moon,Football Helmet,4806.48,84 keys,"4,806.48 ref, $146.60",4,misc,Level 1-100 Helmet,49
45,Harvest Moon,Magistrate's Mullet,4634.82,81 keys,"4,634.82 ref, $141.36",3,misc,Level 1-100 Hair,147
45,Harvest Moon,Fat Man's Field Cap,4577.6,80 keys,"4,577.60 ref, $139.62",1,misc,Level 1-100 Hat,30911
45,Harvest Moon,Respectless Rubber Glove,4577.6,80 keys,"4,577.60 ref, $139.62",2,misc,Level 1-100 Hat,102
45,Harvest Moon,Sultan's Ceremonial,4577.6,80 keys,"4,577.60 ref, $139.62",2,misc,Level 1-100 Hat,403
45,Harvest Moon,Full Metal Drill Hat,4463.16,78 keys,"4,463.16 ref, $136.13",2,misc,Level 1-100 Hat,30026
45,Harvest Moon,Ye Oiled Baker Boy,4405.94,69–85 keys,"4,405.94 ref, $134.38",1,misc,Level 1-100 Hat,30019
45,Harvest Moon,Medic's Mountain Cap,4234.28,74 keys,"4,234.28 ref, $129.15",1,misc,Level 1-100 Hat,381
45,Harvest Moon,Pure Tin Capotain,4119.84,69–75 keys,"4,119.84 ref, $125.66",1,misc,Level 1-100 Hat,30021
45,Harvest Moon,Big Elfin Deal,4005.4,70 keys,"4,005.40 ref, $122.16",2,misc,Level 1-100 Hat,652
45,Harvest Moon,Copper's Hard Top,4005.4,70 keys,"4,005.40 ref, $122.16",2,misc,Level 1-100 Helmet,478
45,Harvest Moon,Heavy Duty Rag,3919.57,68–69 keys,"3,919.57 ref, $119.55",3,misc,Level 1-100 Bandana,185
45,Harvest Moon,Coupe D'isaster,3890.96,58–78 keys,"3,890.96 ref, $118.67",3,misc,Level 1-100 Hair,330
45,Harvest Moon,Gym Rat,3747.91,58–73 keys,"3,747.91 ref, $114.31",4,misc,Level 10 Hair,613
45,Harvest Moon,Doctor's Sack,3433.2,60 keys,"3,433.20 ref, $104.71",3,misc,Level 1-100 Hat,398
45,Harvest Moon,Platinum Pickelhaube,3318.76,58 keys,"3,318.76 ref, $101.22",1,misc,Level 1-100 Helmet,30042
45,Harvest Moon,Berliner's Bucket Helm,3261.54,57 keys,"3,261.54 ref, $99.48",3,misc,Level 1-100 Helmet,303
45,Harvest Moon,Little Buddy,3204.32,56 keys,"3,204.32 ref, $97.73",4,misc,Level 10 Hat,612
45,Harvest Moon,Toy Tailor,3089.88,54 keys,"3,089.88 ref, $94.24",1,misc,Level 1-100 Hat,30327
45,Harvest Moon,Dead Cone,2975.44,52 keys,"2,975.44 ref, $90.75",3,misc,Level 1-100 Hat,435
45,Harvest Moon,Janissary Ketche,2975.44,49–55 keys,"2,975.44 ref, $90.75",2,misc,Level 1-100 Hat,437
45,Harvest Moon,Hetman's Headpiece,2861,50 keys,"2,861.00 ref, $87.26",2,misc,Level 1-100 Hat,436
45,Harvest Moon,Bombing Run,2346.02,41 keys,"2,346.02 ref, $71.55",2,misc,Level 1-100 Helmet,249
45,Harvest Moon,Handyman's Handle,2231.58,39 keys,"2,231.58 ref, $68.06",2,misc,Level 1-100 Hat,253
45,Harvest Moon,Dread Knot,1786.8852459016,28–34.46 keys,"1,786.89 ref, 31.23 keys",1,misc,Level 1-100 Hair,358
38,Cloudy Moon,Killer Exclusive,377652,6600 keys,"377,652.00 ref, $11518.39",2,misc,Level 10 Hat,538
38,Cloudy Moon,Crone's Dome,354764,6200 keys,"354,764.00 ref, $10820.30",5,misc,Level 1-100 Hat,920
38,Cloudy Moon,Coffin Kit,271108.36,4738 keys,"271,108.36 ref, $8268.80",4,misc,Level 1-100 Backpack,938
38,Cloudy Moon,Villain's Veil,165938,2900 keys,"165,938.00 ref, $5061.11",3,misc,Level 1-100 Bandana,393
38,Cloudy Moon,Exquisite Rack,148772,2600 keys,"148,772.00 ref, $4537.55",4,misc,Level 1-100 Cosmetic Item,339
38,Cloudy Moon,Blighted Beak,143050,2500 keys,"143,050.00 ref, $4363.02",3,misc,Level 1-100 Mask,315
38,Cloudy Moon,Master's Yellow Belt,125884,2150–2250 keys,"125,884.00 ref, $3839.46",8,misc,Level 1-100 Hat,110
38,Cloudy Moon,Soldier's Stash,120162,2100 keys,"120,162.00 ref, $3664.94",5,misc,Level 1-100 Cosmetic Item,54
38,Cloudy Moon,Herald's Helm,114440,2000 keys,"114,440.00 ref, $3490.42",0,misc,Level 1-100 Helmet,30769
38,Cloudy Moon,Team Captain,111579,1600–2300 keys,"111,579.00 ref, $3403.16",5,misc,Level 1-100 Hat,378
38,Cloudy Moon,Bonk Boy,106429.2,1860 keys,"106,429.20 ref, $3246.09",4,misc,Level 1-100 Mask,451
38,Cloudy Moon,Mining Light,100850.25,1600–1925 keys,"100,850.25 ref, $3075.93",2,misc,Level 1-100 Cosmetic Item,48
38,Cloudy Moon,Patriot Peak,97274,1700 keys,"97,274.00 ref, $2966.86",0,misc,Level 1-100 Hat,30743
38,Cloudy Moon,Anger,86688.3,1515 keys,"86,688.30 ref, $2643.99",5,misc,Level 10 Hood,518
38,Cloudy Moon,Pyromancer's Mask,82969,1450 keys,"82,969.00 ref, $2530.55",11,misc,Level 1-100 Mask,316
38,Cloudy Moon,Batter's Helmet,77247,1350 keys,"77,247.00 ref, $2356.03",3,misc,Level 1-100 Helmet,52
38,Cloudy Moon,Pencil Pusher,74386,1300 keys,"74,386.00 ref, $2268.77",6,misc,Level 10 Hair,605
38,Cloudy Moon,Blast Defense,72955.5,1275 keys,"72,955.50 ref, $2225.14",0,misc,Level 1-100 Headgear,30863
38,Cloudy Moon,Salty Dog,70094.5,1225 keys,"70,094.50 ref, $2137.88",2,misc,Level 10 Hat,611
38,Cloudy Moon,Brown Bomber,68664,950–1450 keys,"68,664.00 ref, $2094.25",2,misc,Level 1-100 Hat,671
38,Cloudy Moon,Samur-Eye,68664,1200 keys,"68,664.00 ref, $2094.25",4,misc,Level 1-100 Helmet,359
38,Cloudy Moon,Brainiac Hairpiece,67805.7,1185 keys,"67,805.70 ref, $2068.07",4,misc,Level 1-100 Facial Hair,590
38,Cloudy Moon,Le Party Phantom,67233.5,1175 keys,"67,233.50 ref, $2050.62",10,misc,Level 1-100 Mask,337
38,Cloudy Moon,Nasty Norsemann,62942,1100 keys,"62,942.00 ref, $1919.73",1,misc,Level 1-100 Helmet,30810
38,Cloudy Moon,Mask of the Shaman,57220,1000 keys,"57,220.00 ref, $1745.21",0,misc,Level 10 Mask,514
38,Cloudy Moon,Hat with No Name,54645.1,955 keys,"54,645.10 ref, $1666.68",4,misc,Level 10 Hat,631
38,Cloudy Moon,Large Luchador,54072.9,945 keys,"54,072.90 ref, $1649.22",6,misc,Level 1-100 Mask,380
38,Cloudy Moon,Tyrant's Helm,52928.5,900–950 keys,"52,928.50 ref, $1614.32",5,misc,Level 1-100 Helmet,99
38,Cloudy Moon,Conjurer's Cowl,52499.35,705–1130 keys,"52,499.35 ref, $1601.23",5,misc,Level 1-100 Hood,465
38,Cloudy Moon,Reggaelator,51498,900 keys,"51,498.00 ref, $1570.69",3,misc,Level 1-100 Hat,390
38,Cloudy Moon,Troublemaker's Tossle Cap,50639.7,885 keys,"50,639.70 ref, $1544.51",9,misc,Level 1-100 Hat,150
38,Cloudy Moon,Sergeant's Drill Hat,48350.9,845 keys,"48,350.90 ref, $1474.70",5,misc,Level 1-100 Hat,183
38,Cloudy Moon,El Jefe,47492.6,830 keys,"47,492.60 ref, $1448.52",6,misc,Level 10 Hat,539
38,Cloudy Moon,Ol' Geezer,45776,800 keys,"45,776.00 ref, $1396.17",2,misc,Level 1-100 Hat,399
38,Cloudy Moon,Your Worst Nightmare,45776,800 keys,"45,776.00 ref, $1396.17",4,misc,Level 10 Hair,600
38,Cloudy Moon,Fortunate Son,44459.94,777 keys,"44,459.94 ref, $1356.03",2,misc,Level 1-100 Helmet,30636
38,Cloudy Moon,Desert Marauder,42915,750 keys,"42,915.00 ref, $1308.91",5,misc,Level 1-100 Hat,400
38,Cloudy Moon,Tipped Lid,40054,700 keys,"40,054.00 ref, $1221.65",1,misc,Level 1-100 Hat,30425
38,Cloudy Moon,Dr's Dapper Topper,38766.55,630–725 keys,"38,766.55 ref, $1182.38",8,misc,Level 1-100 Hat,252
38,Cloudy Moon,Galvanized Gibus,38337.4,670 keys,"38,337.40 ref, $1169.29",2,misc,Level 1-100 Hat,30003
38,Cloudy Moon,Texas Ten Gallon,38337.4,640–700 keys,"38,337.40 ref, $1169.29",6,misc,Level 1-100 Hat,94
38,Cloudy Moon,Grimm Hatte,38051.3,665 keys,"38,051.30 ref, $1160.56",10,misc,Level 1-100 Hat,383
38,Cloudy Moon,Napper's Respite,37193,650 keys,"37,193.00 ref, $1134.39",3,misc,Level 1-100 Hat,248
38,Cloudy Moon,Vintage Tyrolean,37193,650 keys,"37,193.00 ref, $1134.39",5,misc,Level 1-100 Hat,101
38,Cloudy Moon,Killer's Kabuto,36906.9,630–660 keys,"36,906.90 ref, $1125.66",6,misc,Level 1-100 Helmet,152
38,Cloudy Moon,Das Hazmattenhatten,34332,600 keys,"34,332.00 ref, $1047.13",2,misc,Level 1-100 Safety Apparatus,30095
38,Cloudy Moon,Hustler's Hallmark,34332,600 keys,"34,332.00 ref, $1047.13",7,misc,Level 1-100 Hat,146
38,Cloudy Moon,A Rather Festive Tree,32901.5,575 keys,"32,901.50 ref, $1003.50",9,misc,Level 1-100 Hat,341
38,Cloudy Moon,Modest Pile of Hat,32901.5,560–590 keys,"32,901.50 ref, $1003.50",9,misc,Level 1-100 Hat,139
38,Cloudy Moon,Chieftain's Challenge,32043.2,560 keys,"32,043.20 ref, $977.32",4,misc,Level 1-100 Hat,250
38,Cloudy Moon,Physician's Protector,32043.2,560 keys,"32,043.20 ref, $977.32",1,misc,Level 1-100 Helmet,30625
38,Cloudy Moon,Honcho's Headgear,30898.8,540 keys,"30,898.80 ref, $942.41",6,misc,Level 1-100 Hat,391
38,Cloudy Moon,Liquidator's Lid,30898.8,540 keys,"30,898.80 ref, $942.41",2,misc,Level 1-100 Hat,779
38,Cloudy Moon,Backwards Ballcap,30326.6,440–620 keys,"30,326.60 ref, $924.96",9,misc,Level 10 Hat,617
38,Cloudy Moon,Surgeon's Stahlhelm,30326.6,530 keys,"30,326.60 ref, $924.96",6,misc,Level 10 Helmet,616
38,Cloudy Moon,Connoisseur's Cap,29067.76,508 keys,"29,067.76 ref, $886.57",8,misc,Level 1-100 Hat,394
38,Cloudy Moon,Fed-Fightin' Fedora,28916.06557377,459.41–551.29 keys,"28,916.07 ref, 505.35 keys",0,misc,Level 1-100 Hat,780
38,Cloudy Moon,Ze Goggles,28610,500 keys,"28,610.00 ref, $872.61",5,misc,Level 1-100 Glasses,177
38,Cloudy Moon,Stainless Pot,28037.8,490 keys,"28,037.80 ref, $855.15",7,misc,Level 1-100 Hat,98
38,Cloudy Moon,Hellmet,27465.6,480 keys,"27,465.60 ref, $837.70",1,misc,Level 1-100 Helmet,30708
38,Cloudy Moon,Prince Tavish's Crown,27465.6,480 keys,"27,465.60 ref, $837.70",8,misc,Level 1-100 Hat,342
38,Cloudy Moon,Company Man,26321.2,460 keys,"26,321.20 ref, $802.80",5,misc,Level 10 Hat,523
38,Cloudy Moon,Furious Fukaamigasa,26035.1,430–480 keys,"26,035.10 ref, $794.07",8,misc,Level 1-100 Hat,395
38,Cloudy Moon,Classy Capper,25749,450 keys,"25,749.00 ref, $785.34",0,misc,Level 1-100 Hat,30893
38,Cloudy Moon,Flipped Trilby,25749,450 keys,"25,749.00 ref, $785.34",4,misc,Level 1-100 Hat,324
38,Cloudy Moon,Scotsman's Stove Pipe,24890.7,435 keys,"24,890.70 ref, $759.17",6,misc,Level 1-100 Hat,120
38,Cloudy Moon,Whoopee Cap,23746.3,415 keys,"23,746.30 ref, $724.26",8,misc,Level 1-100 Hat,174
38,Cloudy Moon,Swagman's Swatter,23460.2,370–450 keys,"23,460.20 ref, $715.54",6,misc,Level 10 Hat,626
38,Cloudy Moon,Voodoo JuJu (Slight Return),23460.2,410 keys,"23,460.20 ref, $715.54",4,misc,Level 1-100 Hat,935
38,Cloudy Moon,Head Warmer,23174.1,405 keys,"23,174.10 ref, $706.81",3,misc,Level 1-100 Hat,644
38,Cloudy Moon,Defiant Spartan,22888,400 keys,"22,888.00 ref, $698.08",9,misc,Level 1-100 Helmet,340
38,Cloudy Moon,Familiar Fez,22888,400 keys,"22,888.00 ref, $698.08",5,misc,Level 1-100 Hat,223
38,Cloudy Moon,Fancy Fedora,22888,400 keys,"22,888.00 ref, $698.08",4,misc,Level 1-100 Hat,55
38,Cloudy Moon,Medic's Mountain Cap,22888,400 keys,"22,888.00 ref, $698.08",4,misc,Level 1-100 Hat,381
38,Cloudy Moon,Towering Pillar of Hats,22888,400 keys,"22,888.00 ref, $698.08",7,misc,Level 1-100 Hat,135
38,Cloudy Moon,Trophy Belt,22888,400 keys,"22,888.00 ref, $698.08",7,misc,Level 1-100 Hat,53
38,Cloudy Moon,Wraith Wrap,22888,400 keys,"22,888.00 ref, $698.08",3,misc,Level 1-100 Apparel,937
38,Cloudy Moon,Geisha Boy,22830.78,399 keys,"22,830.78 ref, $696.34",3,misc,Level 1-100 Hair,363
38,Cloudy Moon,Lucky Shot,22601.9,380–410 keys,"22,601.90 ref, $689.36",8,misc,Level 1-100 Helmet,701
38,Cloudy Moon,Lord Cockswain's Pith Helmet,22315.8,390 keys,"22,315.80 ref, $680.63",3,misc,Level 1-100 Headgear,439
38,Cloudy Moon,Gentleman's Ushanka,22287.19,350–429 keys,"22,287.19 ref, $679.76",4,misc,Level 1-100 Hat,778
